chr	start	end	ID
chr1	45896140	45896990	PROK_LIV_1_45896140_45896990
chr1	46312900	46313160	PROK_LIV_1_46312900_46313160
chr1	46454310	46454730	PROK_LIV_1_46454310_46454730
chr1	47696640	47697220	PROK_LIV_1_47696640_47697220
chr1	51779910	51780600	PROK_LIV_1_51779910_51780600
chr1	51809050	51809710	PROK_LIV_1_51809050_51809710
chr1	51820030	51820510	PROK_LIV_1_51820030_51820510
chr1	51913310	51913720	PROK_LIV_1_51913310_51913720
chr1	51930540	51930860	PROK_LIV_1_51930540_51930860
chr1	51933710	51934150	PROK_LIV_1_51933710_51934150
chr1	52158360	52158740	PROK_LIV_1_52158360_52158740
chr1	52962860	52963170	PROK_LIV_1_52962860_52963170
chr1	54596650	54597060	PROK_LIV_1_54596650_54597060
chr1	55037990	55038350	PROK_LIV_1_55037990_55038350
chr1	55046240	55046510	PROK_LIV_1_55046240_55046510
chr1	55126880	55127630	PROK_LIV_1_55126880_55127630
chr1	55166550	55167030	PROK_LIV_1_55166550_55167030
chr1	57417240	57417560	PROK_LIV_1_57417240_57417560
chr1	58070360	58070710	PROK_LIV_1_58070360_58070710
chr1	58152030	58152570	PROK_LIV_1_58152030_58152570
chr1	58153120	58153740	PROK_LIV_1_58153120_58153740
chr1	58154130	58154640	PROK_LIV_1_58154130_58154640
chr1	58157230	58157850	PROK_LIV_1_58157230_58157850
chr1	58223910	58224180	PROK_LIV_1_58223910_58224180
chr1	58462320	58462820	PROK_LIV_1_58462320_58462820
chr1	58462840	58463040	PROK_LIV_1_58462840_58463040
chr1	58543940	58544440	PROK_LIV_1_58543940_58544440
chr1	58624420	58624890	PROK_LIV_1_58624420_58624890
chr1	58653440	58653980	PROK_LIV_1_58653440_58653980
chr1	58692110	58692680	PROK_LIV_1_58692110_58692680
chr1	58751320	58751640	PROK_LIV_1_58751320_58751640
chr1	59422120	59422530	PROK_LIV_1_59422120_59422530
chr1	59422550	59422970	PROK_LIV_1_59422550_59422970
chr1	59424650	59425310	PROK_LIV_1_59424650_59425310
chr1	59427020	59427540	PROK_LIV_1_59427020_59427540
chr1	59427610	59428020	PROK_LIV_1_59427610_59428020
chr1	59428040	59428300	PROK_LIV_1_59428040_59428300
chr1	59428320	59428930	PROK_LIV_1_59428320_59428930
chr1	59521470	59521630	PROK_LIV_1_59521470_59521630
chr1	59803000	59803230	PROK_LIV_1_59803000_59803230
chr1	60382530	60382930	PROK_LIV_1_60382530_60382930
chr1	60604190	60604820	PROK_LIV_1_60604190_60604820
chr1	60701240	60701470	PROK_LIV_1_60701240_60701470
chr1	60701490	60701820	PROK_LIV_1_60701490_60701820
chr1	60707410	60707690	PROK_LIV_1_60707410_60707690
chr1	60743460	60743630	PROK_LIV_1_60743460_60743630
chr1	60744020	60744600	PROK_LIV_1_60744020_60744600
chr1	62742240	62742700	PROK_LIV_1_62742240_62742700
chr1	62745150	62745520	PROK_LIV_1_62745150_62745520
chr1	62763080	62763380	PROK_LIV_1_62763080_62763380
chr1	62848710	62849130	PROK_LIV_1_62848710_62849130
chr1	62849150	62849410	PROK_LIV_1_62849150_62849410
chr1	64161120	64161350	PROK_LIV_1_64161120_64161350
chr1	65151910	65152340	PROK_LIV_1_65151910_65152340
chr1	65225410	65225960	PROK_LIV_1_65225410_65225960
chr1	66739600	66740120	PROK_LIV_1_66739600_66740120
chr1	66888560	66888700	PROK_LIV_1_66888560_66888700
chr1	66901610	66902190	PROK_LIV_1_66901610_66902190
chr1	67155940	67156320	PROK_LIV_1_67155940_67156320
chr1	67170790	67171090	PROK_LIV_1_67170790_67171090
chr1	67795290	67795600	PROK_LIV_1_67795290_67795600
chr1	69017760	69018170	PROK_LIV_1_69017760_69018170
chr1	71142000	71142250	PROK_LIV_1_71142000_71142250
chr1	71762930	71763360	PROK_LIV_1_71762930_71763360
chr1	71877130	71877460	PROK_LIV_1_71877130_71877460
chr1	71976880	71977390	PROK_LIV_1_71976880_71977390
chr1	71977590	71978190	PROK_LIV_1_71977590_71978190
chr1	72051890	72052200	PROK_LIV_1_72051890_72052200
chr1	72265650	72265970	PROK_LIV_1_72265650_72265970
chr1	72276380	72276560	PROK_LIV_1_72276380_72276560
chr1	72283220	72283610	PROK_LIV_1_72283220_72283610
chr1	72283630	72283950	PROK_LIV_1_72283630_72283950
chr1	72293390	72293600	PROK_LIV_1_72293390_72293600
chr1	72750570	72750860	PROK_LIV_1_72750570_72750860
chr1	72811790	72812260	PROK_LIV_1_72811790_72812260
chr1	72848210	72848880	PROK_LIV_1_72848210_72848880
chr1	72848900	72849150	PROK_LIV_1_72848900_72849150
chr1	72863350	72864060	PROK_LIV_1_72863350_72864060
chr1	72864650	72864930	PROK_LIV_1_72864650_72864930
chr1	72865660	72866230	PROK_LIV_1_72865660_72866230
chr1	72876420	72876680	PROK_LIV_1_72876420_72876680
chr1	72881650	72882310	PROK_LIV_1_72881650_72882310
chr1	72882330	72882730	PROK_LIV_1_72882330_72882730
chr1	72885130	72885400	PROK_LIV_1_72885130_72885400
chr1	72909300	72909770	PROK_LIV_1_72909300_72909770
chr1	73971650	73972240	PROK_LIV_1_73971650_73972240
chr1	74047360	74048070	PROK_LIV_1_74047360_74048070
chr1	74053630	74054140	PROK_LIV_1_74053630_74054140
chr1	74083260	74083470	PROK_LIV_1_74083260_74083470
chr1	74105100	74105560	PROK_LIV_1_74105100_74105560
chr1	74269020	74269480	PROK_LIV_1_74269020_74269480
chr1	74323290	74323680	PROK_LIV_1_74323290_74323680
chr1	74343200	74343620	PROK_LIV_1_74343200_74343620
chr1	74343640	74343970	PROK_LIV_1_74343640_74343970
chr1	74430070	74430280	PROK_LIV_1_74430070_74430280
chr1	74988810	74989420	PROK_LIV_1_74988810_74989420
chr1	74990300	74990700	PROK_LIV_1_74990300_74990700
chr1	74990720	74991240	PROK_LIV_1_74990720_74991240
chr1	75125150	75125770	PROK_LIV_1_75125150_75125770
chr1	75129460	75129960	PROK_LIV_1_75129460_75129960
chr1	75168960	75169160	PROK_LIV_1_75168960_75169160
chr1	75195550	75195760	PROK_LIV_1_75195550_75195760
chr1	75294550	75294670	PROK_LIV_1_75294550_75294670
chr1	75498320	75498480	PROK_LIV_1_75498320_75498480
chr1	75637390	75637740	PROK_LIV_1_75637390_75637740
chr1	78513960	78514740	PROK_LIV_1_78513960_78514740
chr1	79901110	79901360	PROK_LIV_1_79901110_79901360
chr1	80318650	80319090	PROK_LIV_1_80318650_80319090
chr1	82261930	82262090	PROK_LIV_1_82261930_82262090
chr1	82263080	82263410	PROK_LIV_1_82263080_82263410
chr1	84855400	84855790	PROK_LIV_1_84855400_84855790
chr1	85310290	85310460	PROK_LIV_1_85310290_85310460
chr1	85966920	85967320	PROK_LIV_1_85966920_85967320
chr1	86279800	86280000	PROK_LIV_1_86279800_86280000
chr1	86334720	86334990	PROK_LIV_1_86334720_86334990
chr1	86361790	86362040	PROK_LIV_1_86361790_86362040
chr1	86398160	86398610	PROK_LIV_1_86398160_86398610
chr1	86453090	86453540	PROK_LIV_1_86453090_86453540
chr1	86454160	86454550	PROK_LIV_1_86454160_86454550
chr1	86455480	86455840	PROK_LIV_1_86455480_86455840
chr1	86515000	86515390	PROK_LIV_1_86515000_86515390
chr1	87004420	87005140	PROK_LIV_1_87004420_87005140
chr1	87141820	87142160	PROK_LIV_1_87141820_87142160
chr1	87683910	87684110	PROK_LIV_1_87683910_87684110
chr1	87707300	87707740	PROK_LIV_1_87707300_87707740
chr1	87935260	87935680	PROK_LIV_1_87935260_87935680
chr1	87968200	87968780	PROK_LIV_1_87968200_87968780
chr1	87972560	87973190	PROK_LIV_1_87972560_87973190
chr1	87991810	87992340	PROK_LIV_1_87991810_87992340
chr1	87998150	87998710	PROK_LIV_1_87998150_87998710
chr1	88000470	88000920	PROK_LIV_1_88000470_88000920
chr1	88140880	88141140	PROK_LIV_1_88140880_88141140
chr1	88141160	88142240	PROK_LIV_1_88141160_88142240
chr1	88152360	88152820	PROK_LIV_1_88152360_88152820
chr1	88953840	88954160	PROK_LIV_1_88953840_88954160
chr1	89598060	89598480	PROK_LIV_1_89598060_89598480
chr1	90981330	90981490	PROK_LIV_1_90981330_90981490
chr1	91029410	91029710	PROK_LIV_1_91029410_91029710
chr1	91177840	91178170	PROK_LIV_1_91177840_91178170
chr1	91326120	91326350	PROK_LIV_1_91326120_91326350
chr1	91339940	91340270	PROK_LIV_1_91339940_91340270
chr1	91340290	91340590	PROK_LIV_1_91340290_91340590
chr1	91340610	91340790	PROK_LIV_1_91340610_91340790
chr1	91341240	91341670	PROK_LIV_1_91341240_91341670
chr1	91369820	91370330	PROK_LIV_1_91369820_91370330
chr1	91370720	91371350	PROK_LIV_1_91370720_91371350
chr1	91386580	91386860	PROK_LIV_1_91386580_91386860
chr1	91393160	91393490	PROK_LIV_1_91393160_91393490
chr1	91457960	91458350	PROK_LIV_1_91457960_91458350
chr1	92637060	92637540	PROK_LIV_1_92637060_92637540
chr1	92864260	92864600	PROK_LIV_1_92864260_92864600
chr1	93066260	93066790	PROK_LIV_1_93066260_93066790
chr1	93491410	93491790	PROK_LIV_1_93491410_93491790
chr1	93494840	93495200	PROK_LIV_1_93494840_93495200
chr1	93621070	93621500	PROK_LIV_1_93621070_93621500
chr1	93728020	93728470	PROK_LIV_1_93728020_93728470
chr1	94699730	94700170	PROK_LIV_1_94699730_94700170
chr1	97696880	97697310	PROK_LIV_1_97696880_97697310
chr1	97698950	97699180	PROK_LIV_1_97698950_97699180
chr1	98022960	98023600	PROK_LIV_1_98022960_98023600
chr1	99058330	99058520	PROK_LIV_1_99058330_99058520
chr1	105835990	105836270	PROK_LIV_1_105835990_105836270
chr1	105836290	105836690	PROK_LIV_1_105836290_105836690
chr1	105836710	105836880	PROK_LIV_1_105836710_105836880
chr1	105853100	105853850	PROK_LIV_1_105853100_105853850
chr1	105905420	105905820	PROK_LIV_1_105905420_105905820
chr1	106687830	106687970	PROK_LIV_1_106687830_106687970
chr1	118316150	118316330	PROK_LIV_1_118316150_118316330
chr1	118386380	118386770	PROK_LIV_1_118386380_118386770
chr1	119576570	119577030	PROK_LIV_1_119576570_119577030
chr1	119840680	119841140	PROK_LIV_1_119840680_119841140
chr1	120048350	120048610	PROK_LIV_1_120048350_120048610
chr1	120502580	120502850	PROK_LIV_1_120502580_120502850
chr1	121253850	121254250	PROK_LIV_1_121253850_121254250
chr1	121257130	121257530	PROK_LIV_1_121257130_121257530
chr1	121258240	121258790	PROK_LIV_1_121258240_121258790
chr1	121259760	121260780	PROK_LIV_1_121259760_121260780
chr1	121278170	121278750	PROK_LIV_1_121278170_121278750
chr1	121495320	121495520	PROK_LIV_1_121495320_121495520
chr1	122896700	122897100	PROK_LIV_1_122896700_122897100
chr1	125488930	125489100	PROK_LIV_1_125488930_125489100
chr1	127132870	127133090	PROK_LIV_1_127132870_127133090
chr1	127649960	127650280	PROK_LIV_1_127649960_127650280
chr1	127656770	127657330	PROK_LIV_1_127656770_127657330
chr1	127657350	127657700	PROK_LIV_1_127657350_127657700
chr1	127658730	127659200	PROK_LIV_1_127658730_127659200
chr1	127659220	127659700	PROK_LIV_1_127659220_127659700
chr1	127796590	127797210	PROK_LIV_1_127796590_127797210
chr1	128171640	128172000	PROK_LIV_1_128171640_128172000
chr1	128344750	128344960	PROK_LIV_1_128344750_128344960
chr1	128519910	128520240	PROK_LIV_1_128519910_128520240
chr1	130644010	130644280	PROK_LIV_1_130644010_130644280
chr1	130644560	130645170	PROK_LIV_1_130644560_130645170
chr1	130689300	130689700	PROK_LIV_1_130689300_130689700
chr1	130689720	130690090	PROK_LIV_1_130689720_130690090
chr1	130691410	130692400	PROK_LIV_1_130691410_130692400
chr1	130759580	130760400	PROK_LIV_1_130759580_130760400
chr1	130762900	130763500	PROK_LIV_1_130762900_130763500
chr1	130999760	131000550	PROK_LIV_1_130999760_131000550
chr1	131025430	131025800	PROK_LIV_1_131025430_131025800
chr1	131135820	131136140	PROK_LIV_1_131135820_131136140
chr1	131170490	131170910	PROK_LIV_1_131170490_131170910
chr1	131839160	131839370	PROK_LIV_1_131839160_131839370
chr1	131845260	131845800	PROK_LIV_1_131845260_131845800
chr1	131846830	131847300	PROK_LIV_1_131846830_131847300
chr1	131849800	131850320	PROK_LIV_1_131849800_131850320
chr1	131900080	131900620	PROK_LIV_1_131900080_131900620
chr1	131900640	131900780	PROK_LIV_1_131900640_131900780
chr1	131900800	131901150	PROK_LIV_1_131900800_131901150
chr1	131903380	131903640	PROK_LIV_1_131903380_131903640
chr1	131917870	131918220	PROK_LIV_1_131917870_131918220
chr1	131918240	131918600	PROK_LIV_1_131918240_131918600
chr1	131920140	131920900	PROK_LIV_1_131920140_131920900
chr1	131921220	131921630	PROK_LIV_1_131921220_131921630
chr1	131934860	131935460	PROK_LIV_1_131934860_131935460
chr1	131935480	131935620	PROK_LIV_1_131935480_131935620
chr1	131938280	131938850	PROK_LIV_1_131938280_131938850
chr1	132245390	132245740	PROK_LIV_1_132245390_132245740
chr1	132404660	132405180	PROK_LIV_1_132404660_132405180
chr1	133173750	133173910	PROK_LIV_1_133173750_133173910
chr1	133182910	133183460	PROK_LIV_1_133182910_133183460
chr1	133186130	133186480	PROK_LIV_1_133186130_133186480
chr1	133192880	133193060	PROK_LIV_1_133192880_133193060
chr1	133193080	133193740	PROK_LIV_1_133193080_133193740
chr1	133217180	133217690	PROK_LIV_1_133217180_133217690
chr1	133256690	133257210	PROK_LIV_1_133256690_133257210
chr1	133275350	133275920	PROK_LIV_1_133275350_133275920
chr1	133289660	133289830	PROK_LIV_1_133289660_133289830
chr1	133295230	133295640	PROK_LIV_1_133295230_133295640
chr1	133299630	133299800	PROK_LIV_1_133299630_133299800
chr1	133592190	133592490	PROK_LIV_1_133592190_133592490
chr1	133860940	133861330	PROK_LIV_1_133860940_133861330
chr1	133861980	133862470	PROK_LIV_1_133861980_133862470
chr1	133879420	133879820	PROK_LIV_1_133879420_133879820
chr1	134005270	134005730	PROK_LIV_1_134005270_134005730
chr1	134148820	134149220	PROK_LIV_1_134148820_134149220
chr1	134285230	134285520	PROK_LIV_1_134285230_134285520
chr1	134288870	134289330	PROK_LIV_1_134288870_134289330
chr1	134342430	134342850	PROK_LIV_1_134342430_134342850
chr1	134382970	134383400	PROK_LIV_1_134382970_134383400
chr1	134422490	134422800	PROK_LIV_1_134422490_134422800
chr1	135159550	135159860	PROK_LIV_1_135159550_135159860
chr1	135241030	135241330	PROK_LIV_1_135241030_135241330
chr1	136067990	136068410	PROK_LIV_1_136067990_136068410
chr1	136370710	136370900	PROK_LIV_1_136370710_136370900
chr1	136452370	136452580	PROK_LIV_1_136452370_136452580
chr1	136465820	136466030	PROK_LIV_1_136465820_136466030
chr1	136466050	136466480	PROK_LIV_1_136466050_136466480
chr1	136497050	136497330	PROK_LIV_1_136497050_136497330
chr1	136553600	136554060	PROK_LIV_1_136553600_136554060
chr1	136556890	136557640	PROK_LIV_1_136556890_136557640
chr1	136560640	136561000	PROK_LIV_1_136560640_136561000
chr1	136766810	136767160	PROK_LIV_1_136766810_136767160
chr1	136818180	136818510	PROK_LIV_1_136818180_136818510
chr1	136843040	136843450	PROK_LIV_1_136843040_136843450
chr1	136887780	136888120	PROK_LIV_1_136887780_136888120
chr1	136894410	136894800	PROK_LIV_1_136894410_136894800
chr1	138534950	138535210	PROK_LIV_1_138534950_138535210
chr1	138545710	138546070	PROK_LIV_1_138545710_138546070
chr1	138784450	138784730	PROK_LIV_1_138784450_138784730
chr1	138856210	138856550	PROK_LIV_1_138856210_138856550
chr1	139428880	139429540	PROK_LIV_1_139428880_139429540
chr1	139487790	139488380	PROK_LIV_1_139487790_139488380
chr1	139866510	139866930	PROK_LIV_1_139866510_139866930
chr1	139944740	139945060	PROK_LIV_1_139944740_139945060
chr1	140034260	140035130	PROK_LIV_1_140034260_140035130
chr1	140047970	140048320	PROK_LIV_1_140047970_140048320
chr1	140110740	140110900	PROK_LIV_1_140110740_140110900
chr1	149391430	149391810	PROK_LIV_1_149391430_149391810
chr1	150269230	150269640	PROK_LIV_1_150269230_150269640
chr1	150900900	150901370	PROK_LIV_1_150900900_150901370
chr1	151004720	151005000	PROK_LIV_1_151004720_151005000
chr1	151204480	151204810	PROK_LIV_1_151204480_151204810
chr1	151214660	151214980	PROK_LIV_1_151214660_151214980
chr1	151218500	151219040	PROK_LIV_1_151218500_151219040
chr1	151219760	151219920	PROK_LIV_1_151219760_151219920
chr1	151376460	151376970	PROK_LIV_1_151376460_151376970
chr1	151628720	151629010	PROK_LIV_1_151628720_151629010
chr1	152643180	152643490	PROK_LIV_1_152643180_152643490
chr1	152643810	152643990	PROK_LIV_1_152643810_152643990
chr1	152644010	152644220	PROK_LIV_1_152644010_152644220
chr1	152653070	152653460	PROK_LIV_1_152653070_152653460
chr1	152779070	152779360	PROK_LIV_1_152779070_152779360
chr1	153208410	153208720	PROK_LIV_1_153208410_153208720
chr1	153362370	153362840	PROK_LIV_1_153362370_153362840
chr1	153615800	153616380	PROK_LIV_1_153615800_153616380
chr1	153994190	153994390	PROK_LIV_1_153994190_153994390
chr1	155685350	155686080	PROK_LIV_1_155685350_155686080
chr1	155701720	155702030	PROK_LIV_1_155701720_155702030
chr1	155849540	155849960	PROK_LIV_1_155849540_155849960
chr1	155911260	155911570	PROK_LIV_1_155911260_155911570
chr1	155917540	155918180	PROK_LIV_1_155917540_155918180
chr1	155918810	155919060	PROK_LIV_1_155918810_155919060
chr1	155950370	155950820	PROK_LIV_1_155950370_155950820
chr1	156443220	156443500	PROK_LIV_1_156443220_156443500
chr1	156502100	156502350	PROK_LIV_1_156502100_156502350
chr1	156806120	156806670	PROK_LIV_1_156806120_156806670
chr1	156840510	156840870	PROK_LIV_1_156840510_156840870
chr1	156840890	156841230	PROK_LIV_1_156840890_156841230
chr1	157355430	157355750	PROK_LIV_1_157355430_157355750
chr1	157382660	157382890	PROK_LIV_1_157382660_157382890
chr1	159059280	159059550	PROK_LIV_1_159059280_159059550
chr1	159874430	159874880	PROK_LIV_1_159874430_159874880
chr1	160022480	160022860	PROK_LIV_1_160022480_160022860
chr1	160040260	160040790	PROK_LIV_1_160040260_160040790
chr1	160518850	160519140	PROK_LIV_1_160518850_160519140
chr1	160771330	160771740	PROK_LIV_1_160771330_160771740
chr1	160771760	160772180	PROK_LIV_1_160771760_160772180
chr1	160814420	160814790	PROK_LIV_1_160814420_160814790
chr1	160864690	160864910	PROK_LIV_1_160864690_160864910
chr1	161077120	161077330	PROK_LIV_1_161077120_161077330
chr1	161078620	161079050	PROK_LIV_1_161078620_161079050
chr1	161704690	161705030	PROK_LIV_1_161704690_161705030
chr1	162667710	162668310	PROK_LIV_1_162667710_162668310
chr1	162685290	162685750	PROK_LIV_1_162685290_162685750
chr1	162691190	162691490	PROK_LIV_1_162691190_162691490
chr1	162691660	162692200	PROK_LIV_1_162691660_162692200
chr1	162692220	162692580	PROK_LIV_1_162692220_162692580
chr1	162692970	162693340	PROK_LIV_1_162692970_162693340
chr1	162702580	162702930	PROK_LIV_1_162702580_162702930
chr1	162725230	162725800	PROK_LIV_1_162725230_162725800
chr1	163978230	163978620	PROK_LIV_1_163978230_163978620
chr1	163980190	163980380	PROK_LIV_1_163980190_163980380
chr1	163980400	163981000	PROK_LIV_1_163980400_163981000
chr1	164050490	164050820	PROK_LIV_1_164050490_164050820
chr1	164102900	164103370	PROK_LIV_1_164102900_164103370
chr1	164238900	164239290	PROK_LIV_1_164238900_164239290
chr1	164288890	164289160	PROK_LIV_1_164288890_164289160
chr1	165248970	165249440	PROK_LIV_1_165248970_165249440
chr1	165272340	165272600	PROK_LIV_1_165272340_165272600
chr1	165286630	165287050	PROK_LIV_1_165286630_165287050
chr1	165288950	165289130	PROK_LIV_1_165288950_165289130
chr1	165289360	165289740	PROK_LIV_1_165289360_165289740
chr1	165297390	165297650	PROK_LIV_1_165297390_165297650
chr1	165312140	165312710	PROK_LIV_1_165312140_165312710
chr1	165422290	165422820	PROK_LIV_1_165422290_165422820
chr1	165444700	165445080	PROK_LIV_1_165444700_165445080
chr1	165446020	165446170	PROK_LIV_1_165446020_165446170
chr1	165468980	165469270	PROK_LIV_1_165468980_165469270
chr1	165591460	165591660	PROK_LIV_1_165591460_165591660
chr1	165591680	165592200	PROK_LIV_1_165591680_165592200
chr1	165593810	165594540	PROK_LIV_1_165593810_165594540
chr1	165596730	165597140	PROK_LIV_1_165596730_165597140
chr1	165597850	165598150	PROK_LIV_1_165597850_165598150
chr1	165828630	165829160	PROK_LIV_1_165828630_165829160
chr1	165830080	165830300	PROK_LIV_1_165830080_165830300
chr1	166120670	166121060	PROK_LIV_1_166120670_166121060
chr1	167112490	167112940	PROK_LIV_1_167112490_167112940
chr1	167708990	167709260	PROK_LIV_1_167708990_167709260
chr1	170861430	170861700	PROK_LIV_1_170861430_170861700
chr1	170892820	170893180	PROK_LIV_1_170892820_170893180
chr1	170900460	170900790	PROK_LIV_1_170900460_170900790
chr1	170908070	170908430	PROK_LIV_1_170908070_170908430
chr1	170929720	170930030	PROK_LIV_1_170929720_170930030
chr1	170970640	170971240	PROK_LIV_1_170970640_170971240
chr1	171041280	171041920	PROK_LIV_1_171041280_171041920
chr1	171049960	171050210	PROK_LIV_1_171049960_171050210
chr1	171059970	171060200	PROK_LIV_1_171059970_171060200
chr1	171065020	171065290	PROK_LIV_1_171065020_171065290
chr1	171121820	171122220	PROK_LIV_1_171121820_171122220
chr1	171239560	171239740	PROK_LIV_1_171239560_171239740
chr1	171330350	171330540	PROK_LIV_1_171330350_171330540
chr1	171730530	171731250	PROK_LIV_1_171730530_171731250
chr1	171954960	171955570	PROK_LIV_1_171954960_171955570
chr1	172479600	172480380	PROK_LIV_1_172479600_172480380
chr1	173569250	173569570	PROK_LIV_1_173569250_173569570
chr1	174570000	174570770	PROK_LIV_1_174570000_174570770
chr1	175434840	175435150	PROK_LIV_1_175434840_175435150
chr1	175451180	175451730	PROK_LIV_1_175451180_175451730
chr1	175452820	175452990	PROK_LIV_1_175452820_175452990
chr1	175461080	175461620	PROK_LIV_1_175461080_175461620
chr1	175474440	175475030	PROK_LIV_1_175474440_175475030
chr1	175520110	175520560	PROK_LIV_1_175520110_175520560
chr1	175520580	175520700	PROK_LIV_1_175520580_175520700
chr1	176641850	176642060	PROK_LIV_1_176641850_176642060
chr1	176663660	176663910	PROK_LIV_1_176663660_176663910
chr1	177281520	177281710	PROK_LIV_1_177281520_177281710
chr1	177624260	177624460	PROK_LIV_1_177624260_177624460
chr1	178015800	178015990	PROK_LIV_1_178015800_178015990
chr1	178016010	178016300	PROK_LIV_1_178016010_178016300
chr1	178127290	178127810	PROK_LIV_1_178127290_178127810
chr1	178157680	178157970	PROK_LIV_1_178157680_178157970
chr1	178163480	178163780	PROK_LIV_1_178163480_178163780
chr1	178232840	178233070	PROK_LIV_1_178232840_178233070
chr1	178234240	178234470	PROK_LIV_1_178234240_178234470
chr1	179388470	179389100	PROK_LIV_1_179388470_179389100
chr1	180020710	180021210	PROK_LIV_1_180020710_180021210
chr1	180023110	180023390	PROK_LIV_1_180023110_180023390
chr1	180073420	180073880	PROK_LIV_1_180073420_180073880
chr1	180547550	180547850	PROK_LIV_1_180547550_180547850
chr1	180637520	180637760	PROK_LIV_1_180637520_180637760
