chr	start	end	ID
chr1	35876040	35876160	PROK_LIV_1_35876040_35876160
chr1	36283060	36283660	PROK_LIV_1_36283060_36283660
chr1	36635150	36635440	PROK_LIV_1_36635150_36635440
chr1	36640710	36640950	PROK_LIV_1_36640710_36640950
chr1	36640970	36641480	PROK_LIV_1_36640970_36641480
chr1	36819760	36820260	PROK_LIV_1_36819760_36820260
chr1	36821570	36822060	PROK_LIV_1_36821570_36822060
chr1	37911490	37911700	PROK_LIV_1_37911490_37911700
chr1	39528610	39528880	PROK_LIV_1_39528610_39528880
chr1	39635210	39635460	PROK_LIV_1_39635210_39635460
chr1	39635480	39635990	PROK_LIV_1_39635480_39635990
chr1	39640740	39641020	PROK_LIV_1_39640740_39641020
chr1	39641040	39641720	PROK_LIV_1_39641040_39641720
chr1	39939710	39940180	PROK_LIV_1_39939710_39940180
chr1	40202310	40203060	PROK_LIV_1_40202310_40203060
chr1	40260380	40260980	PROK_LIV_1_40260380_40260980
chr1	40281570	40282130	PROK_LIV_1_40281570_40282130
chr1	40282710	40283150	PROK_LIV_1_40282710_40283150
chr1	43927630	43927780	PROK_LIV_1_43927630_43927780
chr1	45964450	45964590	PROK_LIV_1_45964450_45964590
chr1	46105860	46106070	PROK_LIV_1_46105860_46106070
chr1	46454310	46454730	PROK_LIV_1_46454310_46454730
chr1	47696640	47697220	PROK_LIV_1_47696640_47697220
chr1	51895460	51895680	PROK_LIV_1_51895460_51895680
chr1	51954960	51955340	PROK_LIV_1_51954960_51955340
chr1	52962860	52963170	PROK_LIV_1_52962860_52963170
chr1	53352350	53352640	PROK_LIV_1_53352350_53352640
chr1	54584350	54584740	PROK_LIV_1_54584350_54584740
chr1	55020050	55020380	PROK_LIV_1_55020050_55020380
chr1	55068030	55068300	PROK_LIV_1_55068030_55068300
chr1	55167320	55167510	PROK_LIV_1_55167320_55167510
chr1	55211150	55211480	PROK_LIV_1_55211150_55211480
chr1	55212890	55213370	PROK_LIV_1_55212890_55213370
chr1	58070360	58070710	PROK_LIV_1_58070360_58070710
chr1	58117440	58118050	PROK_LIV_1_58117440_58118050
chr1	58136480	58136850	PROK_LIV_1_58136480_58136850
chr1	58152030	58152570	PROK_LIV_1_58152030_58152570
chr1	58153120	58153740	PROK_LIV_1_58153120_58153740
chr1	58154130	58154640	PROK_LIV_1_58154130_58154640
chr1	58157230	58157850	PROK_LIV_1_58157230_58157850
chr1	58182910	58183980	PROK_LIV_1_58182910_58183980
chr1	58223910	58224180	PROK_LIV_1_58223910_58224180
chr1	58462320	58462820	PROK_LIV_1_58462320_58462820
chr1	58750450	58750820	PROK_LIV_1_58750450_58750820
chr1	59158800	59159080	PROK_LIV_1_59158800_59159080
chr1	59159100	59159460	PROK_LIV_1_59159100_59159460
chr1	59159670	59159850	PROK_LIV_1_59159670_59159850
chr1	59421700	59422100	PROK_LIV_1_59421700_59422100
chr1	59422120	59422530	PROK_LIV_1_59422120_59422530
chr1	59422550	59422970	PROK_LIV_1_59422550_59422970
chr1	59713330	59713530	PROK_LIV_1_59713330_59713530
chr1	60635250	60636040	PROK_LIV_1_60635250_60636040
chr1	60636060	60636430	PROK_LIV_1_60636060_60636430
chr1	60701240	60701470	PROK_LIV_1_60701240_60701470
chr1	60743650	60744000	PROK_LIV_1_60743650_60744000
chr1	61763220	61763830	PROK_LIV_1_61763220_61763830
chr1	64678300	64678530	PROK_LIV_1_64678300_64678530
chr1	65032890	65033590	PROK_LIV_1_65032890_65033590
chr1	65151910	65152340	PROK_LIV_1_65151910_65152340
chr1	65215320	65215700	PROK_LIV_1_65215320_65215700
chr1	66739600	66740120	PROK_LIV_1_66739600_66740120
chr1	66856440	66856590	PROK_LIV_1_66856440_66856590
chr1	66887870	66888540	PROK_LIV_1_66887870_66888540
chr1	68626110	68626320	PROK_LIV_1_68626110_68626320
chr1	71596020	71596480	PROK_LIV_1_71596020_71596480
chr1	71635880	71636160	PROK_LIV_1_71635880_71636160
chr1	71662810	71663110	PROK_LIV_1_71662810_71663110
chr1	71670890	71671540	PROK_LIV_1_71670890_71671540
chr1	71671560	71671950	PROK_LIV_1_71671560_71671950
chr1	71671970	71672420	PROK_LIV_1_71671970_71672420
chr1	71683450	71683690	PROK_LIV_1_71683450_71683690
chr1	71685920	71686450	PROK_LIV_1_71685920_71686450
chr1	71686470	71686800	PROK_LIV_1_71686470_71686800
chr1	71686820	71687130	PROK_LIV_1_71686820_71687130
chr1	71689830	71690280	PROK_LIV_1_71689830_71690280
chr1	71691500	71691900	PROK_LIV_1_71691500_71691900
chr1	71691920	71692850	PROK_LIV_1_71691920_71692850
chr1	71889550	71890050	PROK_LIV_1_71889550_71890050
chr1	71926410	71926700	PROK_LIV_1_71926410_71926700
chr1	71927370	71927580	PROK_LIV_1_71927370_71927580
chr1	71927600	71927970	PROK_LIV_1_71927600_71927970
chr1	71928830	71929100	PROK_LIV_1_71928830_71929100
chr1	71975940	71976350	PROK_LIV_1_71975940_71976350
chr1	71976370	71976600	PROK_LIV_1_71976370_71976600
chr1	71976880	71977390	PROK_LIV_1_71976880_71977390
chr1	71977590	71978190	PROK_LIV_1_71977590_71978190
chr1	72265650	72265970	PROK_LIV_1_72265650_72265970
chr1	72283630	72283950	PROK_LIV_1_72283630_72283950
chr1	72294430	72294710	PROK_LIV_1_72294430_72294710
chr1	72294730	72295110	PROK_LIV_1_72294730_72295110
chr1	72848210	72848880	PROK_LIV_1_72848210_72848880
chr1	72864650	72864930	PROK_LIV_1_72864650_72864930
chr1	72865660	72866230	PROK_LIV_1_72865660_72866230
chr1	72876420	72876680	PROK_LIV_1_72876420_72876680
chr1	72881650	72882310	PROK_LIV_1_72881650_72882310
chr1	72882330	72882730	PROK_LIV_1_72882330_72882730
chr1	72885130	72885400	PROK_LIV_1_72885130_72885400
chr1	74086750	74087080	PROK_LIV_1_74086750_74087080
chr1	74108530	74109060	PROK_LIV_1_74108530_74109060
chr1	74235740	74236120	PROK_LIV_1_74235740_74236120
chr1	74343640	74343970	PROK_LIV_1_74343640_74343970
chr1	74430070	74430280	PROK_LIV_1_74430070_74430280
chr1	74435920	74436100	PROK_LIV_1_74435920_74436100
chr1	74754970	74755560	PROK_LIV_1_74754970_74755560
chr1	74760180	74760790	PROK_LIV_1_74760180_74760790
chr1	74990300	74990700	PROK_LIV_1_74990300_74990700
chr1	74990720	74991240	PROK_LIV_1_74990720_74991240
chr1	75129460	75129960	PROK_LIV_1_75129460_75129960
chr1	78465380	78465620	PROK_LIV_1_78465380_78465620
chr1	78635710	78635910	PROK_LIV_1_78635710_78635910
chr1	78650800	78651300	PROK_LIV_1_78650800_78651300
chr1	79836130	79836560	PROK_LIV_1_79836130_79836560
chr1	82261930	82262090	PROK_LIV_1_82261930_82262090
chr1	82268890	82269150	PROK_LIV_1_82268890_82269150
chr1	82702370	82702740	PROK_LIV_1_82702370_82702740
chr1	84219690	84220040	PROK_LIV_1_84219690_84220040
chr1	84256690	84257050	PROK_LIV_1_84256690_84257050
chr1	84257790	84258230	PROK_LIV_1_84257790_84258230
chr1	84795840	84796300	PROK_LIV_1_84795840_84796300
chr1	85577480	85577930	PROK_LIV_1_85577480_85577930
chr1	85939640	85940120	PROK_LIV_1_85939640_85940120
chr1	85940140	85940420	PROK_LIV_1_85940140_85940420
chr1	85965430	85965850	PROK_LIV_1_85965430_85965850
chr1	85967340	85967540	PROK_LIV_1_85967340_85967540
chr1	85968770	85969230	PROK_LIV_1_85968770_85969230
chr1	86081950	86082210	PROK_LIV_1_86081950_86082210
chr1	86279440	86279640	PROK_LIV_1_86279440_86279640
chr1	86284010	86284210	PROK_LIV_1_86284010_86284210
chr1	86286230	86286950	PROK_LIV_1_86286230_86286950
chr1	86334720	86334990	PROK_LIV_1_86334720_86334990
chr1	86453090	86453540	PROK_LIV_1_86453090_86453540
chr1	86455480	86455840	PROK_LIV_1_86455480_86455840
chr1	86640840	86641140	PROK_LIV_1_86640840_86641140
chr1	87004420	87005140	PROK_LIV_1_87004420_87005140
chr1	87820260	87820590	PROK_LIV_1_87820260_87820590
chr1	88140880	88141140	PROK_LIV_1_88140880_88141140
chr1	88215550	88215760	PROK_LIV_1_88215550_88215760
chr1	88334430	88334890	PROK_LIV_1_88334430_88334890
chr1	88346730	88347100	PROK_LIV_1_88346730_88347100
chr1	90980410	90980610	PROK_LIV_1_90980410_90980610
chr1	90980630	90981000	PROK_LIV_1_90980630_90981000
chr1	90992550	90992770	PROK_LIV_1_90992550_90992770
chr1	91029410	91029710	PROK_LIV_1_91029410_91029710
chr1	91177840	91178170	PROK_LIV_1_91177840_91178170
chr1	91227450	91227770	PROK_LIV_1_91227450_91227770
chr1	91227790	91228140	PROK_LIV_1_91227790_91228140
chr1	91229580	91230170	PROK_LIV_1_91229580_91230170
chr1	91245160	91245740	PROK_LIV_1_91245160_91245740
chr1	91339940	91340270	PROK_LIV_1_91339940_91340270
chr1	91393160	91393490	PROK_LIV_1_91393160_91393490
chr1	91457960	91458350	PROK_LIV_1_91457960_91458350
chr1	91821350	91821930	PROK_LIV_1_91821350_91821930
chr1	92834810	92834980	PROK_LIV_1_92834810_92834980
chr1	92835400	92835760	PROK_LIV_1_92835400_92835760
chr1	93066260	93066790	PROK_LIV_1_93066260_93066790
chr1	93163200	93163680	PROK_LIV_1_93163200_93163680
chr1	93752590	93752720	PROK_LIV_1_93752590_93752720
chr1	94699730	94700170	PROK_LIV_1_94699730_94700170
chr1	97588200	97588780	PROK_LIV_1_97588200_97588780
chr1	97589260	97589570	PROK_LIV_1_97589260_97589570
chr1	97697330	97697540	PROK_LIV_1_97697330_97697540
chr1	97698950	97699180	PROK_LIV_1_97698950_97699180
chr1	105043020	105043610	PROK_LIV_1_105043020_105043610
chr1	105834190	105834500	PROK_LIV_1_105834190_105834500
chr1	105835990	105836270	PROK_LIV_1_105835990_105836270
chr1	105853100	105853850	PROK_LIV_1_105853100_105853850
chr1	105899010	105899690	PROK_LIV_1_105899010_105899690
chr1	105899710	105899930	PROK_LIV_1_105899710_105899930
chr1	105905160	105905400	PROK_LIV_1_105905160_105905400
chr1	105919910	105920200	PROK_LIV_1_105919910_105920200
chr1	106687830	106687970	PROK_LIV_1_106687830_106687970
chr1	106701790	106702220	PROK_LIV_1_106701790_106702220
chr1	106965300	106965910	PROK_LIV_1_106965300_106965910
chr1	118277880	118278280	PROK_LIV_1_118277880_118278280
chr1	118386380	118386770	PROK_LIV_1_118386380_118386770
chr1	121259760	121260780	PROK_LIV_1_121259760_121260780
chr1	127626610	127626930	PROK_LIV_1_127626610_127626930
chr1	127678330	127678870	PROK_LIV_1_127678330_127678870
chr1	127736430	127736820	PROK_LIV_1_127736430_127736820
chr1	128344750	128344960	PROK_LIV_1_128344750_128344960
chr1	128448080	128448200	PROK_LIV_1_128448080_128448200
chr1	130585650	130586240	PROK_LIV_1_130585650_130586240
chr1	130691410	130692400	PROK_LIV_1_130691410_130692400
chr1	130757670	130758220	PROK_LIV_1_130757670_130758220
chr1	130759580	130760400	PROK_LIV_1_130759580_130760400
chr1	130762600	130762880	PROK_LIV_1_130762600_130762880
chr1	130762900	130763500	PROK_LIV_1_130762900_130763500
chr1	130768360	130769210	PROK_LIV_1_130768360_130769210
chr1	131024840	131025010	PROK_LIV_1_131024840_131025010
chr1	131025180	131025410	PROK_LIV_1_131025180_131025410
chr1	131203010	131203210	PROK_LIV_1_131203010_131203210
chr1	131203230	131203450	PROK_LIV_1_131203230_131203450
chr1	131725250	131725560	PROK_LIV_1_131725250_131725560
chr1	131755250	131755430	PROK_LIV_1_131755250_131755430
chr1	131900640	131900780	PROK_LIV_1_131900640_131900780
chr1	131935480	131935620	PROK_LIV_1_131935480_131935620
chr1	132053420	132053880	PROK_LIV_1_132053420_132053880
chr1	132061520	132061770	PROK_LIV_1_132061520_132061770
chr1	132404660	132405180	PROK_LIV_1_132404660_132405180
chr1	132575680	132576140	PROK_LIV_1_132575680_132576140
chr1	132718590	132719210	PROK_LIV_1_132718590_132719210
chr1	133070100	133070450	PROK_LIV_1_133070100_133070450
chr1	133192880	133193060	PROK_LIV_1_133192880_133193060
chr1	133352030	133352450	PROK_LIV_1_133352030_133352450
chr1	133879420	133879820	PROK_LIV_1_133879420_133879820
chr1	133992900	133993490	PROK_LIV_1_133992900_133993490
chr1	134285230	134285520	PROK_LIV_1_134285230_134285520
chr1	134289350	134289540	PROK_LIV_1_134289350_134289540
chr1	134341750	134342220	PROK_LIV_1_134341750_134342220
chr1	135159550	135159860	PROK_LIV_1_135159550_135159860
chr1	135239100	135239450	PROK_LIV_1_135239100_135239450
chr1	135241030	135241330	PROK_LIV_1_135241030_135241330
chr1	135935620	135936020	PROK_LIV_1_135935620_135936020
chr1	136597660	136598050	PROK_LIV_1_136597660_136598050
chr1	136620220	136620620	PROK_LIV_1_136620220_136620620
chr1	136620990	136621460	PROK_LIV_1_136620990_136621460
chr1	136626050	136626570	PROK_LIV_1_136626050_136626570
chr1	136647100	136647740	PROK_LIV_1_136647100_136647740
chr1	136818180	136818510	PROK_LIV_1_136818180_136818510
chr1	136887780	136888120	PROK_LIV_1_136887780_136888120
chr1	138784070	138784430	PROK_LIV_1_138784070_138784430
chr1	139589100	139589400	PROK_LIV_1_139589100_139589400
chr1	139589420	139589760	PROK_LIV_1_139589420_139589760
chr1	139720630	139720900	PROK_LIV_1_139720630_139720900
chr1	139866950	139867270	PROK_LIV_1_139866950_139867270
chr1	139881990	139882260	PROK_LIV_1_139881990_139882260
chr1	140034260	140035130	PROK_LIV_1_140034260_140035130
chr1	140066290	140066890	PROK_LIV_1_140066290_140066890
chr1	140099350	140099920	PROK_LIV_1_140099350_140099920
chr1	140103110	140103410	PROK_LIV_1_140103110_140103410
chr1	140107680	140108070	PROK_LIV_1_140107680_140108070
chr1	140109780	140110140	PROK_LIV_1_140109780_140110140
chr1	140110740	140110900	PROK_LIV_1_140110740_140110900
chr1	140194660	140195100	PROK_LIV_1_140194660_140195100
chr1	140336980	140337590	PROK_LIV_1_140336980_140337590
chr1	144124660	144125060	PROK_LIV_1_144124660_144125060
chr1	145332410	145332580	PROK_LIV_1_145332410_145332580
chr1	147470850	147471220	PROK_LIV_1_147470850_147471220
chr1	150341800	150342150	PROK_LIV_1_150341800_150342150
chr1	150937740	150938080	PROK_LIV_1_150937740_150938080
chr1	150997580	150998000	PROK_LIV_1_150997580_150998000
chr1	150999630	151000140	PROK_LIV_1_150999630_151000140
chr1	151005510	151006570	PROK_LIV_1_151005510_151006570
chr1	151006830	151007440	PROK_LIV_1_151006830_151007440
chr1	151628720	151629010	PROK_LIV_1_151628720_151629010
chr1	151823270	151823500	PROK_LIV_1_151823270_151823500
chr1	152498430	152498800	PROK_LIV_1_152498430_152498800
chr1	152644010	152644220	PROK_LIV_1_152644010_152644220
chr1	152779910	152780140	PROK_LIV_1_152779910_152780140
chr1	153334210	153334560	PROK_LIV_1_153334210_153334560
chr1	153776710	153777110	PROK_LIV_1_153776710_153777110
chr1	153777160	153777550	PROK_LIV_1_153777160_153777550
chr1	153994190	153994390	PROK_LIV_1_153994190_153994390
chr1	155152090	155152470	PROK_LIV_1_155152090_155152470
chr1	155434020	155434110	PROK_LIV_1_155434020_155434110
chr1	155656030	155656380	PROK_LIV_1_155656030_155656380
chr1	155670600	155671050	PROK_LIV_1_155670600_155671050
chr1	155671070	155671390	PROK_LIV_1_155671070_155671390
chr1	155683840	155684420	PROK_LIV_1_155683840_155684420
chr1	155685350	155686080	PROK_LIV_1_155685350_155686080
chr1	155688840	155689090	PROK_LIV_1_155688840_155689090
chr1	155911260	155911570	PROK_LIV_1_155911260_155911570
chr1	155913090	155913460	PROK_LIV_1_155913090_155913460
chr1	155948900	155949440	PROK_LIV_1_155948900_155949440
chr1	156379390	156379660	PROK_LIV_1_156379390_156379660
chr1	156840510	156840870	PROK_LIV_1_156840510_156840870
chr1	156840890	156841230	PROK_LIV_1_156840890_156841230
chr1	157382660	157382890	PROK_LIV_1_157382660_157382890
chr1	158667180	158667560	PROK_LIV_1_158667180_158667560
chr1	160771330	160771740	PROK_LIV_1_160771330_160771740
chr1	160862970	160863430	PROK_LIV_1_160862970_160863430
chr1	160864690	160864910	PROK_LIV_1_160864690_160864910
chr1	160865160	160865460	PROK_LIV_1_160865160_160865460
chr1	160924480	160925190	PROK_LIV_1_160924480_160925190
chr1	161072550	161072770	PROK_LIV_1_161072550_161072770
chr1	161704690	161705030	PROK_LIV_1_161704690_161705030
chr1	161717800	161718170	PROK_LIV_1_161717800_161718170
chr1	163976440	163976970	PROK_LIV_1_163976440_163976970
chr1	163976990	163977220	PROK_LIV_1_163976990_163977220
chr1	163978230	163978620	PROK_LIV_1_163978230_163978620
chr1	163978640	163978890	PROK_LIV_1_163978640_163978890
chr1	163986630	163986900	PROK_LIV_1_163986630_163986900
chr1	163990160	163991090	PROK_LIV_1_163990160_163991090
chr1	164036030	164036310	PROK_LIV_1_164036030_164036310
chr1	164050490	164050820	PROK_LIV_1_164050490_164050820
chr1	164082440	164082940	PROK_LIV_1_164082440_164082940
chr1	165176210	165176710	PROK_LIV_1_165176210_165176710
chr1	165286630	165287050	PROK_LIV_1_165286630_165287050
chr1	165312140	165312710	PROK_LIV_1_165312140_165312710
chr1	165591460	165591660	PROK_LIV_1_165591460_165591660
chr1	165593810	165594540	PROK_LIV_1_165593810_165594540
chr1	165830080	165830300	PROK_LIV_1_165830080_165830300
chr1	167708990	167709260	PROK_LIV_1_167708990_167709260
chr1	169989440	169989680	PROK_LIV_1_169989440_169989680
chr1	170002240	170002940	PROK_LIV_1_170002240_170002940
chr1	170343840	170344260	PROK_LIV_1_170343840_170344260
chr1	170773700	170773900	PROK_LIV_1_170773700_170773900
chr1	170785760	170786240	PROK_LIV_1_170785760_170786240
chr1	170803520	170803950	PROK_LIV_1_170803520_170803950
chr1	170899410	170899740	PROK_LIV_1_170899410_170899740
chr1	171040820	171041030	PROK_LIV_1_171040820_171041030
chr1	171041050	171041260	PROK_LIV_1_171041050_171041260
chr1	171049960	171050210	PROK_LIV_1_171049960_171050210
chr1	171052390	171052950	PROK_LIV_1_171052390_171052950
chr1	171121820	171122220	PROK_LIV_1_171121820_171122220
chr1	171239760	171240090	PROK_LIV_1_171239760_171240090
chr1	171330350	171330540	PROK_LIV_1_171330350_171330540
chr1	171954650	171954940	PROK_LIV_1_171954650_171954940
chr1	171954960	171955570	PROK_LIV_1_171954960_171955570
chr1	171972010	171972600	PROK_LIV_1_171972010_171972600
chr1	172032780	172033080	PROK_LIV_1_172032780_172033080
chr1	172525760	172526120	PROK_LIV_1_172525760_172526120
chr1	172526300	172527040	PROK_LIV_1_172526300_172527040
chr1	172706380	172706500	PROK_LIV_1_172706380_172706500
chr1	172721460	172722080	PROK_LIV_1_172721460_172722080
chr1	172722100	172722370	PROK_LIV_1_172722100_172722370
chr1	172722390	172722990	PROK_LIV_1_172722390_172722990
chr1	172817650	172818080	PROK_LIV_1_172817650_172818080
chr1	173458230	173458470	PROK_LIV_1_173458230_173458470
chr1	175461080	175461620	PROK_LIV_1_175461080_175461620
chr1	175479190	175479540	PROK_LIV_1_175479190_175479540
chr1	175479870	175480590	PROK_LIV_1_175479870_175480590
chr1	176646420	176646760	PROK_LIV_1_176646420_176646760
chr1	176663660	176663910	PROK_LIV_1_176663660_176663910
chr1	178157680	178157970	PROK_LIV_1_178157680_178157970
chr1	179087390	179087820	PROK_LIV_1_179087390_179087820
chr1	179219280	179219410	PROK_LIV_1_179219280_179219410
chr1	179633320	179633650	PROK_LIV_1_179633320_179633650
chr1	180803760	180804040	PROK_LIV_1_180803760_180804040
chr1	180808070	180808380	PROK_LIV_1_180808070_180808380
chr1	180808400	180808880	PROK_LIV_1_180808400_180808880
chr1	180832800	180833190	PROK_LIV_1_180832800_180833190
chr1	180837190	180837880	PROK_LIV_1_180837190_180837880
chr1	180842290	180842690	PROK_LIV_1_180842290_180842690
chr1	180843400	180843640	PROK_LIV_1_180843400_180843640
chr1	180863290	180863800	PROK_LIV_1_180863290_180863800
chr1	181038700	181039150	PROK_LIV_1_181038700_181039150
chr1	182781990	182782460	PROK_LIV_1_182781990_182782460
chr1	182782480	182782890	PROK_LIV_1_182782480_182782890
chr1	182784520	182784870	PROK_LIV_1_182784520_182784870
chr1	182784890	182785470	PROK_LIV_1_182784890_182785470
chr1	182785810	182786120	PROK_LIV_1_182785810_182786120
chr1	182787460	182787700	PROK_LIV_1_182787460_182787700
chr1	182787720	182788170	PROK_LIV_1_182787720_182788170
chr1	183163220	183163680	PROK_LIV_1_183163220_183163680
chr1	183163940	183164350	PROK_LIV_1_183163940_183164350
chr1	183166820	183167230	PROK_LIV_1_183166820_183167230
chr1	183792710	183793020	PROK_LIV_1_183792710_183793020
chr1	184514350	184514710	PROK_LIV_1_184514350_184514710
chr1	184574660	184574910	PROK_LIV_1_184574660_184574910
chr1	184576010	184576230	PROK_LIV_1_184576010_184576230
chr1	184602930	184603220	PROK_LIV_1_184602930_184603220
chr1	184604180	184604690	PROK_LIV_1_184604180_184604690
chr1	184606150	184606410	PROK_LIV_1_184606150_184606410
chr1	184606430	184606890	PROK_LIV_1_184606430_184606890
chr1	185061240	185061430	PROK_LIV_1_185061240_185061430
chr1	186481380	186481750	PROK_LIV_1_186481380_186481750
chr1	186976980	186977400	PROK_LIV_1_186976980_186977400
chr1	189775930	189776690	PROK_LIV_1_189775930_189776690
chr1	189777110	189777600	PROK_LIV_1_189777110_189777600
chr1	189790870	189791620	PROK_LIV_1_189790870_189791620
chr1	189791640	189791820	PROK_LIV_1_189791640_189791820
chr1	189791840	189792290	PROK_LIV_1_189791840_189792290
chr1	189838180	189838650	PROK_LIV_1_189838180_189838650
chr1	189838670	189838860	PROK_LIV_1_189838670_189838860
chr1	189857040	189857580	PROK_LIV_1_189857040_189857580
chr1	189857600	189857980	PROK_LIV_1_189857600_189857980
chr1	189861700	189862350	PROK_LIV_1_189861700_189862350
chr1	189879880	189880480	PROK_LIV_1_189879880_189880480
chr1	189900210	189900600	PROK_LIV_1_189900210_189900600
chr1	189901880	189902530	PROK_LIV_1_189901880_189902530
chr1	189907540	189908070	PROK_LIV_1_189907540_189908070
chr1	189909210	189909590	PROK_LIV_1_189909210_189909590
chr1	189910890	189911150	PROK_LIV_1_189910890_189911150
chr1	189913030	189913490	PROK_LIV_1_189913030_189913490
chr1	189933320	189933570	PROK_LIV_1_189933320_189933570
chr1	189933590	189934330	PROK_LIV_1_189933590_189934330
chr1	189936540	189937000	PROK_LIV_1_189936540_189937000
chr1	189941640	189942140	PROK_LIV_1_189941640_189942140
chr1	190956410	190956810	PROK_LIV_1_190956410_190956810
chr1	190957020	190957460	PROK_LIV_1_190957020_190957460
chr1	191120570	191121160	PROK_LIV_1_191120570_191121160
chr1	191121180	191121550	PROK_LIV_1_191121180_191121550
chr1	191126320	191126650	PROK_LIV_1_191126320_191126650
chr1	191152470	191152880	PROK_LIV_1_191152470_191152880
chr1	191152900	191153410	PROK_LIV_1_191152900_191153410
chr1	191154980	191155340	PROK_LIV_1_191154980_191155340
chr1	191176680	191177040	PROK_LIV_1_191176680_191177040
chr1	191177550	191177980	PROK_LIV_1_191177550_191177980
chr1	191320880	191321250	PROK_LIV_1_191320880_191321250
chr1	191451430	191451620	PROK_LIV_1_191451430_191451620
chr1	191456890	191457210	PROK_LIV_1_191456890_191457210
chr1	191473860	191474140	PROK_LIV_1_191473860_191474140
chr1	191638150	191638540	PROK_LIV_1_191638150_191638540
chr1	191677360	191677760	PROK_LIV_1_191677360_191677760
chr1	191681190	191681490	PROK_LIV_1_191681190_191681490
chr1	191727880	191728220	PROK_LIV_1_191727880_191728220
chr1	192427970	192428240	PROK_LIV_1_192427970_192428240
chr1	192842680	192843020	PROK_LIV_1_192842680_192843020
chr1	192911890	192912350	PROK_LIV_1_192911890_192912350
chr1	192953020	192953640	PROK_LIV_1_192953020_192953640
chr1	192953660	192953990	PROK_LIV_1_192953660_192953990
chr1	192954980	192955870	PROK_LIV_1_192954980_192955870
chr1	194658300	194658810	PROK_LIV_1_194658300_194658810
chr10	4338210	4338530	PROK_LIV_10_4338210_4338530
chr10	4338550	4338920	PROK_LIV_10_4338550_4338920
chr10	4382000	4382160	PROK_LIV_10_4382000_4382160
chr10	4575110	4575640	PROK_LIV_10_4575110_4575640
chr10	5144640	5144880	PROK_LIV_10_5144640_5144880
chr10	5542040	5542330	PROK_LIV_10_5542040_5542330
chr10	5755400	5755750	PROK_LIV_10_5755400_5755750
chr10	7538650	7538900	PROK_LIV_10_7538650_7538900
chr10	7587970	7588220	PROK_LIV_10_7587970_7588220
chr10	7717420	7717910	PROK_LIV_10_7717420_7717910
chr10	8424860	8425080	PROK_LIV_10_8424860_8425080
chr10	12743830	12744280	PROK_LIV_10_12743830_12744280
chr10	13839880	13840130	PROK_LIV_10_13839880_13840130
chr10	13842500	13842860	PROK_LIV_10_13842500_13842860
chr10	13858990	13859260	PROK_LIV_10_13858990_13859260
chr10	15344040	15344330	PROK_LIV_10_15344040_15344330
chr10	17941620	17941900	PROK_LIV_10_17941620_17941900
chr10	17941920	17942370	PROK_LIV_10_17941920_17942370
chr10	18110160	18110570	PROK_LIV_10_18110160_18110570
chr10	18890910	18890970	PROK_LIV_10_18890910_18890970
chr10	19752970	19753280	PROK_LIV_10_19752970_19753280
chr10	21254520	21254900	PROK_LIV_10_21254520_21254900
chr10	23661210	23661570	PROK_LIV_10_23661210_23661570
chr10	23661590	23661910	PROK_LIV_10_23661590_23661910
chr10	23727480	23727760	PROK_LIV_10_23727480_23727760
