gene	0h_AL	1h_AL	1h_FAST	3h_AL	3h_FAST	4h_RF	6h_AL	6h_FAST	12h_AL	12h_FAST	24h_AL	24h_FAST
Gm36245	0	0	0	0	0	0	0	0.34078854513605794	0	0	0	0
Gm36255	0.21825760041954978	0.08467428034370822	0	0	0	2.490582558686309	0	0	0	0	0	0.15184818881885434
Gm3629	0	0.03305165679514626	0	0.029284427653428206	0	0	0	0	0	0	0.03415514197273165	0
Gm3633	0.35758203929287335	0.5549039627075014	0	0	0	0	0.2623410894328979	0	0	0	0.2867151826151327	0
Gm3636	0	0	0	0	0	0	0	0	0	0	0	0
Gm36368	7.408824041841076	7.185738809669704	14.376850394000469	10.611180029110578	2.34124896349429	13.272748372595284	8.545986797763225	4.2706422476038295	13.357208661507634	9.183770642729918	8.475922698865801	6.711145534067716
Gm3642	0	0	0	0	0	0	0	0	0	0	0	0
Gm3646	0	0	0	0	0	0	0	0	0	0	0	0
Gm3667	0.09081184129292451	0	0	0	0	0	0	0	0	0	0	0
Gm3676	0	0	0	0	0	0	0	0	0	0	0	0
Gm3685	0	0	0	0	0	0	0	0	0	0	0	0
Gm36864	14.482657819486239	7.523956294033396	9.309676463266275	6.7592944736554745	3.5550880234994886	5.925042979768406	4.333132457100205	6.889677711440213	6.23427739794027	8.557262941058465	5.412255435062726	9.392333971166503
Gm3696	0.055958827144838914	0	0	0	0	0	0	0	0.04967438630852686	0	0	0
Gm37013	1.180327075790049	1.2421200241560673	1.3169610300032892	1.1352653463298519	0.9798439498418926	1.3473775000735053	0.9601979659859659	1.001829440941352	0.9259369552293225	1.0764459332739258	1.0212378174613526	1.020564843310679
Gm37240	5.4275080781678895	6.015891807356676	6.313524692931431	5.422950447056206	4.874552276140076	5.850193378254568	3.9522582504657557	5.36752650542461	4.376362674844908	5.544102947231902	5.216204600726716	7.592092283268255
Gm3727	0	0	0	0	0	0	0	0	0	0	0	0
Gm37388	1.1308489503038002	1.1234741397282908	1.1819855843437865	0.9665111261283535	0.8600523860452941	1.2270855556112141	0.7804552171592275	0.8576206647019713	0.7798748577135053	0.8867835761494491	0.9167575460130214	0.8697900669850329
Gm37389	0	0	0.1002701973298452	0.30781448940708567	0.09432796775243257	0	0.0821228568299422	0.0703891791102392	0.09936589187712558	0	0	0
Gm3739	0	0	0	0.03130140098930752	0.07673706455632218	0	0	0	0	0	0	0
Gm37419	2035.053181143778	1545.5671324128514	502.0830478244217	1298.2654945425245	1649.5165111298945	544.9849012895588	1505.6753411655395	1393.5718200684998	558.7924467406867	419.784665656447	1306.7742205872453	1271.861616496782
Gm3752	0	0	0	0	0	0	0	0	0	0	0	0
Gm3755	0	0	0	0	0	0	0	0	0	0	0	0
Gm3776	0	0.06281105335124787	0	0.11130369403874224	0	0	0	0	0	0	0.12981621211701197	0
Gm37797	0	0	0	0	0	0	0	0	0	0	0	0
Gm37988	6.942607749626904	4.9842726435541564	3.8509155858311983	3.7367550436339014	3.8517233567715006	2.63500109953733	5.329104789654053	2.951905037890923	2.226108141997094	1.7456730733270767	5.348784087047944	3.3175223541033656
Gm38119	0	0	0	0	0	0	0	0	0	0	0	0
Gm382	0.04057679091667694	0.06296798943857505	0.10904290011113964	0.027895447762645548	0.06838718741441871	0	0	0.05103171517903158	0.10805947640422814	0	0.06507028172118236	0
Gm38303	11.997902628432225	8.226831604032038	5.186249668821898	7.385046711726982	6.936269253033232	4.163648059501765	5.8340797073756	3.3336726405434924	2.600698956918597	1.0375998031573157	10.962458231422605	3.9795226284276306
Gm3839	0.23080889878163785	0.1591886721720142	0.18378009348608176	0.202751240267399	0.12966666462369367	0	0.037629691342640416	0.11288612149024031	0.11382664904927928	0.06068877866645201	0.13365905625851845	0.15165935522219973
Gm38392	0.635930135075364	0.2819573957319913	0.40689261867455984	0.4059573060962868	0.42105720661401214	0.5582100092583508	0.2999262656558339	0.5998368425728153	0.44354527997783033	0.3992592953526431	0.5098992812087607	0.2844226112918531
Gm38393	0.6303807582552676	0.391295694226865	0.3388072072804667	3.6948365018076794	1.0546958055926865	0.1106677697732495	0.3237364567965408	0.27748113401794766	0.9991084217896142	0	0.5054496992568246	0.43857430954667653
Gm38431	11.599239653531768	10.789238319931819	11.800690526689252	11.942651804284829	15.06497459209762	11.176983295497553	9.558942888803198	11.030019764937293	8.644213401604894	7.008675218707138	11.8812023741722	11.227697555569772
Gm3854	0.1597788074236419	0.12397419844043137	0.5725027910183176	1.1389032477161698	0.2019656372759512	0.5610058379175221	0.17583327097761262	1.5679114474078948	0.14183489198825583	1.2139272037200832	0.12811328566471045	1.6791382602762517
Gm3858	0	0	0	0	0	0	0	0	0	0	0	0
Gm38666	1.1229574483862432	1.1156341020949625	1.1737372311902836	0.9597664371907788	0.8540506074241505	1.2185224773924026	0.7750088984080585	0.8516358555740909	0.7744325889353034	0.8805952569316071	0.9103600568254928	0.8637203350551934
Gm3880	0	0	0	1.9702390663887357	0	0	0	0	0	0	0	0
Gm3893	0	0	0	0	0.7603008882267828	0	0	0	0	1.220053169217554	0	0
Gm38999	0	0	0	0	0	0	1.2476081478266092	0	0	0	0	0
Gm39115	0	0	0	0	0	0	0	0	0	0	0	0
Gm3952	0.14783122748638639	0.11470393494361505	0.13242336655952702	0.24137119282530642	0.1557195879624747	0.06488202580152108	0.09489970379724504	0.20916122346974986	0.06561454088034577	0.17491801709212243	0.029633379705533237	0.05142525186184789
Gm39653	0	0	0	0	0	0	0	0	0	0	0	0.27949958317121226
Gm40193	2.756466922413239	4.277548227377486	6.172928343396765	1.8949965560740316	0	13.307721049483767	2.022289869037191	1.7333459806354519	2.4469026557012112	0	2.210180686354276	1.9177545657193078
Gm40460	0	0	0	0	0	0	0	0	0	0	0	0
Gm4064	0	0	0	0	0	0	0	0	0	0	0	0
Gm4125	0	0	0	0	0	0	0	0	0	0	0	0
Gm4131	8.597805958401109	5.360315087076204	4.5652936898820204	6.456624175855305	4.204985419158495	12.720239319495306	6.25005816693754	7.633103996833567	5.362858713181	3.919303044531143	4.013913231735415	8.359768254287921
Gm4181	0	0	0	0	0	0	0	0.4643621238801323	0	0	0	0
Gm42417	31.383083068631596	31.947556305927403	56.55349389536995	48.29151086723187	18.76570980722056	34.45783537764567	37.59977642370446	21.934852834839965	32.60120615117584	37.43572695532441	35.478494701219326	39.24710247870423
Gm42420	20.670959521011657	17.50324838096584	12.639529112501336	16.187870875660263	18.176534793246827	14.279059042606104	14.571883654651074	14.298345734285364	7.4993662005437685	12.092502634580184	14.988947196666409	18.258113058723332
Gm42421	0	0	0	0	0.08989763075157932	0	0	0.2683327366562874	0	0	0	0.0742200830941291
Gm42517	0	0	0	6.5212888514327005	2.6645482724226897	5.551045055500284	1.54652129519664	0.6627775058460056	0	3.9194785425377345	3.3804169718820405	1.4665792081812337
Gm42669	12.059054232673606	12.413584487975863	11.915603297911803	13.236818909735073	9.144773512892588	14.351179955744861	6.27727935722261	11.01215082523262	11.396927585327653	12.864245096808725	11.567862671328859	14.36645378095405
Gm42674	0.48953079983575987	0	0	0	0	0	0	0.30783109980137263	0	0	0	0.34058087866454423
Gm42688	71.18984891858119	72.31688209017312	68.07029463756793	52.56338350392059	61.17489482776423	77.70062309301389	66.74613640753553	51.02466934380679	52.800995566632075	59.05866602831045	93.0385944211248	78.36638330935686
Gm42715	3.238258672857264	1.6544769448710654	2.2307232256663427	3.638767492839965	1.7968657711725866	1.4493696486025236	0.22589408111585643	1.6821276542691208	0.7915331908041072	1.6143555970868664	2.530654096633138	2.1752725059489677
Gm42742	269.5182445472972	204.57020421700068	127.36649715858604	179.04112984144973	225.92468562754345	92.73299833058869	258.4265279088958	107.76452115447975	57.64122464014936	38.44304854690522	258.66483863821514	159.54847793966607
Gm42791	23.7716777128979	20.41369099044626	17.32466225451288	21.612602099800974	26.81569990401121	9.348720222581997	13.645698732820621	24.719762991047375	17.715071560525715	5.2057944778968634	16.27410148007817	23.07234768544038
Gm428	0	0	0	0	0	0	0	0	0	0	0	0
Gm42878	0.79783554488845	0.7316041861964806	0.1949128142669178	0.5484903873083384	0.458404644358699	0.7639943658208362	0.9312137185850848	0.7297483990080849	0.19315495674354344	0.5884807426052142	0.23262462246491844	0.47938511074672413
Gm42906	10.812625678225869	9.608895121022032	7.227146272818539	9.272444326901223	9.868353838648618	5.069303238459094	7.748414529001019	9.80233947301955	4.431452197402827	3.433121745879129	8.354751161821024	4.8694625316243325
Gm42957	4.145959566601294	3.259789262969409	0.6932506353088009	2.5842132645888456	3.074502031701656	3.0084562653525917	1.5411255353024669	2.7461443540146337	1.4721394828224512	1.2707877793631528	2.30484718764193	3.692115444616238
Gm4297	0	0	0	0	0	0	0.063137952634546	0.054116829689082116	0	0	0	0
Gm4301	0	0	0	0	0	0	0	0	0	0	0	0
Gm4302	0	0	0	0	0	0	0	0	0	0	0	0
Gm4303	0	0	0	0	0	0	0	0	0	0	0	0
Gm4305	0	0	0	0	0	0	0	0	0	0	0	0
Gm43064	0.7373015737096393	0.4940696933651055	0.12008282961393671	1.1750282170655437	0.42362422663022814	1.0590420265816018	0.19669942389121842	1.2855376114680162	0.5354992811084026	0.657129239207116	0.10748737714548397	1.818684321258073
Gm4307	0	0	0	0	0	0	0	0	0	0	0	0
Gm4312	0	0	0	0	0	0	0	0	0	0	0	0
Gm43191	4.184040567237933	2.266748427366699	1.4636982690155995	2.0254045588212883	1.7733528517510715	1.0865942446707177	2.324929416997683	0.9340989951033573	1.2087480279351288	0.836969245613953	2.0645124943627375	1.4468673223860238
Gm43302	0.395760189703236	0.41263182102764046	0.39882563891997375	0.36560002983453466	0.20843909206603176	0.08684810129816745	0.07258764976439529	0.13998680604639516	0.10978576544529346	0.03344817542658675	0.25782823130784066	0.0344177407210121
Gm4340	0	0	0	0	0	0	0	0	0	0	0	0
Gm43517	0	0	0	0.14964398136315654	0	0	0	0	0	0	0	0
Gm43518	14.12318669777755	16.058450251689166	8.274987697963123	11.358060032673077	11.901446538405027	8.342718071371486	18.50736272672012	9.104490617794443	7.9638093863106825	2.942808282360663	11.96519695544282	7.91016942476456
Gm43552	5.0652808519837205	3.687460952990271	1.8416289843495968	2.570715254343863	3.038134729947588	0.6015485151088599	3.90196572680731	2.66057450967672	1.335702977828153	0.6043745632304185	3.7269554514782404	1.9589649140377872
Gm4356	0	0	0	0	0	0	0	0	0	0	0	0
Gm43638	2.3474481537558205	2.0206287018149864	2.2999188716005863	3.101535713181395	0.21636206862133853	7.4695120811307865	0.7803773467000964	1.9374379112018787	6.577052545948068	2.8767646811634267	1.1469794486344662	1.9138924912908661
Gm43720	14.99993030680271	18.893858686249768	18.380731268225478	15.624313534603465	11.710032072969083	24.737465688763887	12.291010457536913	20.253095485852164	15.62105851407387	18.088593168567336	16.504847569140143	20.510363354506595
Gm43738	26.852246249195524	23.044732939789085	21.365742159587988	20.38313088411144	11.999738444664882	19.463520729481257	31.789003514423754	18.64437055439199	21.173051233960717	18.9464832969202	25.200558626462122	15.992831942576327
Gm44501	0	0	0	0	0.1820474358241715	0.37925885185012836	0	0	0	0	0.17321779683543656	0
Gm44502	26.686150385569263	19.73904576544826	8.340396704916891	19.15242550428295	31.508067807938605	7.4650160991392855	16.404953574216936	10.096274103518505	4.946090342944003	3.8168543206730794	20.162930803611403	23.871001417761704
Gm44503	6.155031822046184	6.0124573873589995	6.3792762534610645	5.408754852584735	4.7866925602598025	5.55163267722094	3.520470698721268	6.322820364099342	5.147705472119814	5.537339126721814	5.85970755567383	7.57354038711434
Gm44505	16.957501609261698	10.61916565114799	6.318001476089789	8.892959797591491	10.97665965408913	8.008943257347397	15.986031364491273	7.341680706466824	5.515027363383486	2.8207106166903713	16.725273100327556	8.85359222966404
Gm44511	3.375264593668608	3.389187942291625	3.4886240633682566	4.878796558277386	3.8460290957340177	1.3674263228432153	2.476272556581277	3.1564846570937113	1.208885290260573	2.543731657505089	3.955424202249441	4.018276038008008
Gm44579	0.0557443396494897	0.10813167179476124	0	0	0.0469751120872383	0.048931551809782724	0.08179398955430743	0.03505365012326271	0	0.037690429712670434	0	0.1163488968504191
Gm44596	12.861299452171892	13.218931155280702	16.51681161618175	14.729342601283486	10.915116592521372	18.084533445804496	13.527526540920537	13.70285030559746	18.45103279604147	17.33000582598711	14.930989965426955	13.803640109381199
Gm44790	45.556747186581376	33.634398688356065	19.32310080421922	26.69356154462158	33.49940535982144	16.590715656424244	41.82564886475638	29.29333693697298	10.759819784657877	5.313134769173219	50.03574374029503	28.22906013048716
Gm4491	13.272996335611989	14.10469911131334	18.609816072980095	29.159771554074336	48.87359100274505	18.742653508140407	24.767811027078384	73.30354541855831	29.19980163520969	41.94497274094108	14.112890503464744	19.673311051292266
Gm44965	69.00506736373706	51.40290569276158	41.261732983822114	46.88067507006107	50.870941261592314	17.442461911347834	46.71140239544948	24.156581873297554	24.075926523984634	5.230808602547026	45.70379747978908	20.284048853835706
Gm44973	14.89214103475135	13.917524818886795	7.438657471930309	9.514818512757374	11.942957194303787	14.189788619136447	12.590911612887936	7.380286033792514	8.649309449866857	4.11744550034218	11.851985625317038	9.706119664985364
Gm45015	0	0	0	0	0.8905910621311557	0	0	0	0	0	0	0
Gm45021	37.838805008167824	29.455506510280962	22.522832543627093	26.069829947817116	29.03809077674271	9.262386741225065	24.676042574576645	12.85608929190768	11.964826101288224	2.6475773088350474	26.076345621916275	11.614218561235997
Gm45062	0.8215458724545982	0.7515162385808779	0.4363873012774461	0.6856756020766527	0.9085014193194751	0.4099115793061869	0.6513708143094733	0.6725016280843965	0.43245166111165845	0.48140902201058305	0.783540862705364	0.8623739986455741
Gm4513	0	0	0	0	0	0	0	0	0	0	0	0
Gm45140	18.334800470249892	12.251494936257483	14.20065303611801	14.317065360398974	26.707543156912763	5.336258896541301	18.111919496159715	28.203849906828644	13.524657663562378	15.452545586919712	14.31038984246241	21.20609015862756
Gm45194	0.20754350053983872	0.071755061676678	0.17555981053123934	0.19072925077207073	0.177134952851299	0.31758785700332265	0.11103124609008734	0.22776250296492906	0.21159960345425677	0.19539623467568884	0.14851268409558174	0.11499868842257831
Gm45208	24.01273928454449	21.000669003348193	6.650541138738515	16.73383881074333	11.761224487533475	7.011678140291886	15.082332801405009	5.91052518505391	6.799368292468529	3.6381279243389146	25.544719811694684	9.416916709284347
Gm45213	12.109023795648108	6.884655330340404	3.6468188593385604	7.53522252612115	5.893767451078259	4.535702449936537	5.284341243839588	8.106820805945372	3.8455914815791625	2.6114588163229664	6.612310347364367	8.497227485228743
Gm45234	16.4408709724783	15.586481539245058	5.3930973768212604	12.814981760232818	15.513173541623472	5.894577529328674	10.617862831283373	13.796793475202328	6.269461194892237	5.9886402590752335	14.575085908070239	11.075909916824395
Gm45261	0	0	0.2946087478715053	0	0	0	0.12064458167321691	0	0.14597588199989503	0.1111853364910099	0.1318536617376148	0.05720413796150327
Gm45337	0	0	0	0	0	0	0	0	0	0	0	0
Gm45521	41.32806753416289	35.454269391478014	57.35587064109515	51.821759912243756	33.845652443643885	28.102027425283822	37.79380703725284	32.21082841434148	36.42837291500697	37.97907446112709	38.504872754877255	19.843719062190555
Gm4553	0	0	0	0	0	0	0	0	0	0	0	0
Gm4559	0	0	0	0	0	0	0	0	0	0	0	0
Gm45618	0	0	0	0	0	0	0	0	0	0	0	0
Gm45623	4.015430180246209	6.23123611968932	3.596917861633115	3.680666387759177	5.6395945005832795	2.349789905590665	4.909886460883564	10.941746502761289	12.475674357553531	20.36215110713363	1.0732127371239515	6.518521528670916
Gm4565	0	0	0	0	0	0	0	0	0	0	0	0
Gm4567	0	0	0	0	0	0	0	0	0	0	0	0
Gm45692	32.40562871167104	32.579018503262176	37.33696867282621	31.932332907884973	35.22374477155391	25.731181272585022	32.813287954349185	37.29708373115153	25.47694775267288	28.916013685745245	30.544177798685865	32.52929343400501
Gm45711	0.0678228619108429	0	0.09113093211070186	0.09325277129145544	0.0571535434875009	0	0.04975843730108213	0.06397346044629695	0.12041206776506969	0	0	0
Gm45713	37.33556771208329	28.015679502394686	22.69127501781832	25.342293161620567	28.51515524531995	9.790297412448371	34.39520966897904	15.334790326112632	15.774202802657008	6.262994831214761	33.34673624556641	22.75317476842509
Gm45717	77.19831457377194	84.10637631335237	72.27189123939004	103.15074403270648	80.82853284993831	82.02953842277607	77.29002148616138	89.78912871007567	71.87771996202993	101.15449016086092	67.94914990524529	97.62541669328023
Gm45753	3.8177724107515956	3.7807704586328215	2.7898867483382266	3.4707085396831086	6.116899426043136	1.0582685714777702	3.464295401893894	3.316791825556715	1.20399342169559	1.103850141501125	3.745884529152726	3.1803731278433585
Gm45783	0	0.09351581352525365	0	0.03314275096834406	0.020312808215043675	0	0.017684530692278027	0.04547331813932062	0.021397686740312147	0.01629795941464178	0	0.033540779684433766
Gm45785	59.645860386154176	64.15133946810506	70.54664107924722	76.40472112173953	66.08677504128754	67.58675071825583	73.89181413527533	69.69483966302296	64.8893388437296	74.26552072869765	61.614825850871505	63.637569238169995
Gm45799	164.20960908322112	128.73370915057376	87.45882732581839	81.21833758193867	91.56611793647127	74.09873539992111	78.5753137724698	78.99557009927658	57.28114620543936	38.12019431940577	126.96675711108166	72.64276628060726
Gm45808	4.491451552264641	5.481564989078339	4.149054338496852	3.7631972949029584	3.311782617752616	8.542146892595209	2.471374741764756	2.677252613341889	3.7378502900626125	2.5939383652447923	4.839273758524247	6.41241989145867
Gm45826	0	0	0.09363364957633064	0.1437206408443033	0	0	0	0	0	0	0.2514373313289513	0.21816998633888268
Gm45837	0.9941701895912052	0.7713879853987712	0.5994098549335463	1.0317695090287808	0.7491648554785797	0.553808410347092	0.7995081026981423	0.6852747360877053	0.25457312807149146	0.4201177855997189	0.6055213810784799	1.0242084585285764
Gm45844	0.3438774417622498	0.3968203081808933	0.4339871096361958	0.18707820839243003	0.28854802797569384	0.08922644157729491	0.13603130327813337	0.42971869029751725	0.6105167587116382	0.13546805923591831	0	0.23924558231595727
Gm45861	0.8096336889024562	0.5584035648644806	0.8259777878850538	0.49475670457438936	0.4074661913788503	1.0462853724315564	0.3629939375421213	0.551547791046574	0.2794975548003154	0.44857844370671046	0.3967196801521101	0.4928750838525642
Gm45871	19.934186071707373	12.915913365415609	9.131491798175741	5.840065061352288	6.716545374668268	4.4740569723341785	3.3128868030946017	11.72834209329398	2.711163971331042	1.4906393445763595	10.622568758093752	1.8856569904419518
Gm45902	0	0	0	0	0	0	0.3977902928040127	0.3409541904573298	0.48131286161153225	0.3666011928995748	0	1.2964288218281248
Gm45928	24.661476811532882	17.533855683234126	6.932356431077695	15.251595508587775	19.651543549611418	7.427167963280466	12.869471763755666	10.057391352432006	7.785813774362127	4.953473472904283	15.512930904545343	16.224445327269457
Gm4631	0	0	0	0	0	0	0	0	0	0	0	0
Gm47189	0	0	0	0	0	0	0	0	0	0	0	0
Gm4724	0	0	0	0	0	0	0	0	0	0	0	0
Gm47429	0	0	0	0	0	0	0	0	0	0	0	0
Gm4756	13.488813448267814	10.83134222195521	5.781607910519306	12.261632000083495	9.174320105596323	8.932511446537754	8.149779464631973	11.262735361903948	4.733010959689093	3.88383915217849	12.308455328708845	9.340701457178538
Gm4767	0	0	0	0.046831745146264696	0.057405268406384616	0	0	0	0	0	0	0.09478834437664643
Gm4779	0	0	0	0.3287760896059731	0	0	0	0	0	0.3233515147864929	0	0
Gm47791	9.302253528143963	12.631018005543662	4.166358318645836	4.796286032736303	7.838901759283299	4.0826898598329455	10.236937499350553	5.849525576655201	24.772699440297227	9.434301356240752	9.32337556833218	11.325736689433
Gm4787	0	0	0	0.2708779953789609	0	0	0	0	0	0	0	0
Gm4791	0	0	0	0.5234469877493028	0	0	0	0	0	0	0	0
Gm4792	0	0	0	0.132965717064742	0	0	0	0	0	0	0	0
Gm47955	0	0	0	0	0	0	0	0	0	0	0	0
Gm47959	0	0	0	0	0	0	0	0	0	0	0	0
Gm47969	0	0	0	0	0	0	0	0	0	0	0	0
Gm47985	0	0	0	0	0	0	0	0	0	0	0	0
Gm47995	0	0	0	0	0	0	0	0	0	0	0	0
Gm47996	0	0	0	0	0	0	0	0	0	0	0	0
Gm4836	0	0	0	0	0	0	0	0	0	0	0	0
Gm4841	29.42654692187679	47.94802586964481	72.0493955667574	62.0385323098849	46.45381791001894	20.664147991987168	39.867447721197344	89.56062931674312	52.06946779712565	85.15563372344307	33.81905730111554	42.31067728696403
Gm4846	0	0.2164026187302957	0	0.09586851986721577	0	0	0	0	0	0.09428675654776088	0	0.1940397106209017
Gm4847	0	0	0	0	0.04385882701019792	0.09137095669640018	0	0.06545644740461833	0.09240253058331141	0	0	0
Gm48551	8.24607907803108	20.159290217356816	12.561845854323952	22.494648207866675	24.67458886868648	18.822811082625385	15.432863272389014	22.818273795480348	33.438905905430765	68.31828548966277	14.991819100414638	42.84702248555638
Gm48552	21.623396975921697	40.39791758197272	25.248669493633095	32.913130024655025	48.4087536515417	59.492610691964444	40.80043871834731	34.2272761117426	75.06287899362306	137.11035184834145	24.93012946624089	74.39741890673912
Gm4871	0	0	0	0	0	0	0	0	0	0	0	0
Gm4884	0	0	0	0.21294803546758967	0	0.1359490623277441	0	0.19478273993630524	0.06874196048560582	0	0	0
Gm4894	0	0	0	0.13245163424363582	0	0	0	0.04076358341846338	0.11348286281029565	0	0.051977438886753595	0
Gm49027	4.667074353336398	0.4531694907853275	0	0.3513275625987257	0.3076065630047672	0	0.642732720795367	0.18363311730115597	0.5184566352231232	1.9233057867712025	2.866204681995212	0.4063392456622614
Gm4922	0	0	0	0.22364952880178762	0	0	0	0	0	0.21995946848207037	0	0
Gm4924	1.0540839635023507	1.0491217093095555	1.0979376433181829	1.3833476276238708	0.5928850564373371	0.547801756786288	0.6048546277043491	1.2102715018878705	0.6596365844884267	0.8271661325908807	0.9960279589012239	0.6424125402892189
Gm49318	1.8717721501160116	1.4306527952771602	0.700704088339014	1.056322444492943	2.1658733408129005	0.19618074500645136	1.578190862417438	1.0189166157564342	0.5951868497081074	0.2455567317843754	1.5904188754397433	0.7385876051867158
Gm49320	2.948528441533448	1.9265657568121564	0.8340679099439107	2.0270336628238947	2.3539177045912822	0.4086591140157679	1.8216390347625977	1.658949302536829	0.8265457131298406	0.20985147678849472	1.6175960095781297	1.5115412240396326
Gm49322	6.915742430456288	8.169753173043366	14.408363522944967	18.863995908182915	24.674111473147775	2.6135315975596702	17.926904632349128	33.482020084787564	25.97688989988276	26.419952964025157	5.735050239307768	8.601335188955764
Gm49325	8.656285631215617	6.310097649260069	4.5931784247912715	4.927548618479157	3.6008139164025197	4.234754059472794	8.535029021483648	1.7162067167800767	2.8387282945647	1.1183648130665071	7.957550900963199	4.699030400909154
Gm49333	2.6703978761016343	5.113852988951416	6.2601057410812695	2.8904500946836555	3.3515307309363322	6.633121783016269	2.70945594259162	1.9650485185426811	4.287073690761557	6.108091779180354	3.9178838925397876	3.9924522423942
Gm49336	1.1339396696735056	0.24884088323542672	0	0.48881820788921526	0.528084349618427	0	0.4865509645123473	0.7345392514830011	0.32213830604388277	0.09646174815221792	0.14422454306832577	0.45054349906074936
Gm49337	1.0556498637403382	0.938666059788453	0.44865356923032856	1.0594609749909776	0.9350371599597436	0.48698999537961646	0.8366651222809948	0.7558861703829969	0.4172468539994865	0.385532826509671	0.9700050056724353	0.49856583839016505
Gm49339	5.381349209337243	4.2707374538752	5.587877078151601	5.423674037591075	1.8553155357824938	8.052443821567358	3.6788329658941765	3.230427428404795	0.9772026649103779	2.729119043328337	3.383547794388929	6.254690225554253
Gm49340	0.11169315188824851	0.05777599336611422	0	0	0	0	0.05462933430419127	0.023411959504609208	0	0	0.059704942123356	0.07770818878745704
Gm49342	2.5120431139968766	2.801864159946237	2.437741421307682	2.33859409029438	1.4112465061022403	1.8834665960059662	1.3054354119962401	0.7898226166663717	1.0220506983934863	0.636925549427715	2.09812254317159	2.111806319401846
Gm49345	9.6128841439794	7.290756627125262	4.344273889423981	4.673648277849118	4.4152281900086425	1.1782857937107727	6.8301432843294165	2.8997183496843286	2.6138072208530585	1.5224196861643375	6.301392275116564	5.121414127388499
Gm49352	0.06543184643251948	0.12692328921383472	0.23444858118622147	0.29238707606225534	0.05513866232103986	0.11487020220722564	0.07200639289933994	0.061718151103407753	0.05808354074606354	0.08848089059595478	0.07869650207758225	0.09104569419577967
Gm49353	0	0	0.07594640805327611	0.11657204952095539	0	0	0.031100646859159788	0.026657000093736716	0.037630735612563214	0.02866217312179062	0	0.05898601226675152
Gm49354	31.184498008430616	26.0776295987959	28.533388057928036	22.329376085739007	27.124247904306852	24.73136234568818	29.257615321502925	25.235018961323334	18.99913365339655	18.032291628435512	29.294518004089696	32.224035726804246
Gm49355	2.1183895701969226	0.6350591944371017	0.43127232954014644	0.5295765858567479	0.8925712290265507	0.25356693284302645	0.9890125561406252	0.6963273627924572	0.04273828196997767	0.42318164177613665	1.0036943864954866	0.3684563777261489
Gm49356	36.04799857422726	39.89429396690102	38.229616583654455	30.691799675910172	26.7039452229945	59.97462144753453	33.631062165606345	29.858553449369523	29.587966666764768	34.31156789450554	38.007464767693996	33.980239897361614
Gm49358	14.936329489134499	11.524463495494738	8.977906982636254	8.220400310421347	12.891661860773329	7.917852065878305	8.946205922646724	7.160278911406987	3.299281195814728	4.480035237366859	11.797612976656172	10.033308336930274
Gm49359	1.11578043865004	0.8946049896888465	0.666324720604834	0.6264396130775285	0.5798241057586595	0.8080177586727089	0.5457303474977265	0.777645405860587	0.35491949900746456	0.3772064075217446	0.5889786913381493	0.45929961990635176
Gm49361	3.840468088746687	3.379600694757766	2.592729595838516	3.148943025568524	3.204744328049524	2.5077737807728417	3.429189384227201	2.6918383528989573	2.294950344203799	1.8999924385561664	3.913028595142265	3.069456275935018
Gm49366	0.5942134711290252	1.5752781083823457	0.7097079522360421	0.8170114229968536	2.7540526127048013	0.34772782828946114	1.2351815192579527	5.262358415597766	1.1428743931573244	7.499625538599214	0.6352668951122972	2.9972346169028588
Gm49368	0.3902257509476052	0.09237523395255991	0.14663733441237878	0.4941033867873839	0.13794728762976588	0	0.2199748925784291	0.1029386784015907	0.479482661292292	0.07043390777895069	1.0606391250557532	0.20860404882844147
Gm49369	2.2121648147515973	2.7059370835246535	0	2.0173133785873834	1.553471479224174	0	2.4344415983029988	0.23184551686885826	0	0.9971409113762335	1.7737502702611727	1.2825564067532702
Gm49373	0	0	0	0.6262914010584987	0.3070773968903985	0.2399000165393611	0.2673446031057019	0	0.4852169533229497	0.6775538355602347	0.3652294655133866	0
Gm49378	11.26997707466313	7.715738567525496	2.7712731485629285	8.05164031666289	10.24194869274768	5.431241346588061	8.83568001914123	6.253135545290497	1.3731399527231312	1.942345673638106	10.27675124443173	8.302078898971734
Gm49380	19.62331215355025	16.411973136529497	17.282000959964098	13.859710677515487	40.731613523132424	23.933755619490018	101.35276295119408	92.1970816757378	191.1013182408013	176.3654837995211	21.4648917584975	36.21508325173454
Gm49383	108.8445147144001	83.44703731412956	76.58099431190544	70.13333119571284	63.87166817142728	53.10558119920196	122.78693607533914	55.82054277512417	81.22447925571876	46.53814583521367	105.88871896700363	75.58378740154201
Gm49384	59.972069495487595	59.68592482854433	66.90978562090868	52.23291120693731	58.562349813154164	54.65818482363958	88.74058278694363	69.98834912994413	68.4046493838246	54.613192321005336	70.88440700497253	56.431204118180766
Gm49387	0.8971763566426003	0.9195782963320548	0.6945272383906559	0.9365987036519947	0.7093710218550502	0.5347412718666537	0.5850808969426367	0.6059607943511419	0.5309461402325761	0.6290749634059115	0.763776420559221	1.1867350301023427
Gm49388	26.047601306401553	33.31954280693168	27.265869957836152	42.900719451783175	36.38599519950025	25.782881798024974	10.037437420678756	21.376950388778162	16.585707002476106	17.85277137183246	34.63576585493032	42.698503582355364
